channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag 
162129,-3874904,-3220897,-2877415,-2346352,-3080546,-3297684,-8388608,1404689634.695,4
162184,-3874732,-3220386,-2875817,-2345577,-3079282,-3296322,-8388608,1404689634.695,4
162058,-3874814,-3220869,-2876351,-2346332,-3079037,-3296544,-8388608,1404689634.71,4
161886,-3875197,-3221119,-2877147,-2346386,-3080776,-3297516,-8388608,1404689634.71,4
161819,-3874791,-3220919,-2876116,-2346416,-3079012,-3296491,-8388608,1404689634.726,4
161552,-3875351,-3220984,-2876764,-2346462,-3080951,-3297555,-8388608,1404689634.726,4
161500,-3875062,-3220536,-2875621,-2346096,-3079188,-3296067,-8388608,1404689634.742,4
161305,-3875886,-3221282,-2877889,-2346785,-3081466,-3297651,-8388608,1404689634.742,4
161284,-3875377,-3220913,-2876877,-2346231,-3079557,-3296329,-8388608,1404689634.757,4
161126,-3875792,-3221548,-2878288,-2347117,-3080312,-3297439,-8388608,1404689634.757,4
161123,-3875804,-3221205,-2877994,-2346290,-3080955,-3297537,-8388608,1404689634.757,4
161698,-3875256,-3221218,-2877877,-2346434,-3079870,-3297254,-8388608,1404689634.773,4
161258,-3875843,-3221446,-2878137,-2346507,-3081288,-3297956,-8388608,1404689634.773,4
161696,-3875202,-3221441,-2877661,-2346823,-3079735,-3297366,-8388608,1404689634.788,4
161506,-3875646,-3221633,-2877990,-2346873,-3081259,-3298136,-8388608,1404689634.788,4
161881,-3874766,-3221514,-2877176,-2346754,-3079759,-3297353,-8388608,1404689634.804,4
161914,-3874879,-3221532,-2877703,-2346866,-3080739,-3297989,-8388608,1404689634.804,4
162030,-3874511,-3220731,-2875717,-2345814,-3079982,-3296587,-8388608,1404689634.82,4
162213,-3874571,-3220928,-2876437,-2346561,-3080421,-3297342,-8388608,1404689634.82,4
162334,-3874553,-3220511,-2875293,-2345896,-3080286,-3296611,-8388608,1404689634.835,4
162411,-3874912,-3220957,-2876476,-2346611,-3080477,-3297166,-8388608,1404689634.835,4
162143,-3875072,-3220588,-2876319,-2345833,-3080994,-3297049,-8388608,1404689634.851,4
162146,-3874967,-3220539,-2876111,-2345869,-3079797,-3296397,-8339456,1404689634.851,4
161974,-3875697,-3221169,-2878042,-2346457,-3081621,-3297926,-8388608,1404689634.866,4
162388,-3874793,-3220432,-2876273,-2345576,-3079869,-3296324,-8388608,1404689634.866,4
162385,-3875079,-3221017,-2877716,-2346260,-3081433,-3297793,-8388608,1404689634.882,4
162774,-3874243,-3220132,-2875662,-2345052,-3079716,-3296102,-8388608,1404689634.882,4
162803,-3874475,-3220572,-2877227,-2345902,-3080718,-3297314,-8388608,1404689634.898,4
163023,-3873926,-3220111,-2875487,-2345024,-3079851,-3296118,-8388608,1404689634.898,4
163159,-3873779,-3220438,-2875661,-2345616,-3079531,-3296182,-8388608,1404689634.913,4
163136,-3873954,-3220398,-2876053,-2345481,-3081542,-3297166,-8388608,1404689634.913,4
163318,-3873231,-3220192,-2874809,-2345266,-3079710,-3295870,-8388608,1404689634.913,4
163098,-3873911,-3220514,-2876294,-2345578,-3081634,-3297344,-8388608,1404689634.929,4
163086,-3873554,-3220466,-2875344,-2345544,-3079701,-3296066,-8388608,1404689634.929,4
162968,-3874209,-3220991,-2876994,-2346150,-3081574,-3297472,-8388608,1404689634.944,4
163004,-3873444,-3220359,-2875704,-2345561,-3079616,-3295969,-8388608,1404689634.944,4
163066,-3873714,-3220710,-2876824,-2346229,-3080287,-3296795,-8388608,1404689634.96,4
163144,-3873742,-3220231,-2876391,-2345299,-3081196,-3296844,-8388608,1404689634.96,4
163412,-3873802,-3220647,-2876649,-2345971,-3080319,-3296713,-8388608,1404689634.976,4
163174,-3874065,-3220539,-2876945,-2345721,-3081797,-3297416,-8388608,1404689634.976,4
163569,-3873697,-3220510,-2876507,-2345879,-3080437,-3296742,-8388608,1404689634.991,4
163429,-3873577,-3220201,-2876499,-2345224,-3081793,-3297189,-8388608,1404689634.991,4
163618,-3872895,-3220357,-2875550,-2345286,-3080305,-3296432,-8388608,1404689635.007,4
163647,-3873162,-3220564,-2876442,-2345642,-3081385,-3297271,-8388608,1404689635.007,4
163470,-3872896,-3220105,-2874704,-2344842,-3080956,-3296331,-8388608,1404689635.022,4
163564,-3873266,-3220772,-2876022,-2346034,-3081350,-3297421,-8388608,1404689635.022,4
163669,-3872788,-3220286,-2874886,-2345077,-3081268,-3296802,-8388608,1404689635.038,4
163398,-3873304,-3221144,-2876538,-2346351,-3081535,-3297532,-8388608,1404689635.038,4
163265,-3873376,-3220782,-2876560,-2345631,-3082064,-3297435,-8388608,1404689635.054,4
163343,-3873297,-3220744,-2876233,-2345747,-3080993,-3296687,-4194304,1404689635.054,4
163043,-3874089,-3221097,-2877822,-2346472,-3082692,-3298116,-8388608,1404689635.069,4
163109,-3873409,-3220428,-2875962,-2345622,-3081049,-3296579,-8388608,1404689635.069,4
162959,-3874012,-3221245,-2877834,-2346537,-3082696,-3298357,-8388608,1404689635.069,4
163046,-3873686,-3220772,-2876226,-2345733,-3081561,-3297246,-8388608,1404689635.085,4
162829,-3873998,-3221247,-2877678,-2346522,-3082627,-3298418,-8388608,1404689635.085,4
162538,-3873631,-3220371,-2875719,-2345549,-3081447,-3297122,-8388608,1404689635.1,4
162596,-3873566,-3220582,-2875797,-2346113,-3080893,-3297052,-8388608,1404689635.1,4
162923,-3873425,-3220592,-2876092,-2345885,-3082269,-3297765,-8388608,1404689635.116,4
163340,-3872642,-3220515,-2874783,-2345626,-3080322,-3296489,-8388608,1404689635.116,4
163443,-3873014,-3220924,-2876017,-2345909,-3082398,-3297849,-8388608,1404689635.132,4
163194,-3872899,-3220686,-2875032,-2345807,-3080667,-3296556,-8388608,1404689635.132,4
163166,-3874248,-3221519,-2877229,-2346893,-3082696,-3298046,-8388608,1404689635.147,4
163073,-3874023,-3221545,-2876620,-2346774,-3081252,-3296991,-8388608,1404689635.147,4
162921,-3874394,-3222182,-2877967,-2347549,-3081721,-3297807,-8388608,1404689635.163,4
162903,-3874552,-3221741,-2878036,-2346759,-3082693,-3298079,-8388608,1404689635.163,4
163394,-3874021,-3221551,-2877958,-2346851,-3081431,-3297624,-8388608,1404689635.178,4
163163,-3874300,-3221189,-2877914,-2346424,-3082724,-3298054,-8388608,1404689635.178,4
163008,-3874057,-3221154,-2877250,-2346611,-3081182,-3297270,-8388608,1404689635.178,4
163044,-3873891,-3220976,-2877445,-2346230,-3082857,-3298034,-8388608,1404689635.194,4
163136,-3873261,-3220672,-2876128,-2346136,-3080936,-3296764,-8388608,1404689635.21,4
162998,-3873527,-3220899,-2876918,-2346501,-3081863,-3297546,-8388608,1404689635.21,4
162990,-3872987,-3220250,-2875319,-2345392,-3081354,-3296510,-8388608,1404689635.21,4
163048,-3873223,-3220423,-2876198,-2346087,-3081501,-3296993,-8388608,1404689635.225,4
163101,-3873311,-3219852,-2875166,-2345277,-3081474,-3296244,-8388608,1404689635.225,4
163187,-3873623,-3220696,-2876539,-2346482,-3081377,-3296808,-8388608,1404689635.241,4
162851,-3874007,-3220634,-2876256,-2346034,-3082124,-3296872,-8388608,1404689635.241,4
162861,-3873559,-3220523,-2875794,-2345970,-3080798,-3296064,2,1404689635.256,4
162766,-3874432,-3221194,-2878182,-2346999,-3082721,-3297925,-8388608,1404689635.256,4
162811,-3873862,-3220478,-2876678,-2346098,-3080982,-3296354,-8388608,1404689635.272,4
162851,-3874476,-3221212,-2878587,-2347087,-3082334,-3297857,-8388608,1404689635.272,4
162499,-3874179,-3220864,-2877129,-2346334,-3081445,-3296944,-8388608,1404689635.288,4
162401,-3874362,-3221215,-2878246,-2347065,-3082529,-3298201,-8388608,1404689635.288,4
162281,-3874452,-3221039,-2877648,-2346627,-3082887,-3298060,-8388608,1404689635.303,4
162393,-3873711,-3220901,-2876532,-2346552,-3081389,-3297056,-8388608,1404689635.303,4
162290,-3874474,-3221410,-2877785,-2346973,-3083395,-3298457,-8388608,1404689635.319,4
162274,-3874128,-3221367,-2876749,-2346823,-3081376,-3297148,-8388608,1404689635.319,4
162191,-3874651,-3221747,-2878177,-2347183,-3083317,-3298614,-8388608,1404689635.319,4
162198,-3874427,-3221306,-2876569,-2346909,-3081322,-3296992,-8388608,1404689635.334,4
162288,-3875010,-3221794,-2878429,-2347727,-3083094,-3298375,-8388608,1404689635.334,4
162137,-3874657,-3221366,-2877605,-2347164,-3082604,-3297559,-8388608,1404689635.35,4
162433,-3874382,-3221311,-2877836,-2347486,-3081654,-3297225,-8388608,1404689635.35,4
162196,-3874799,-3221265,-2878178,-2347222,-3082815,-3297669,-8388608,1404689635.366,4
162492,-3874322,-3221316,-2877976,-2347371,-3081536,-3297165,-8388608,1404689635.366,4
162221,-3874898,-3221267,-2878366,-2347094,-3083081,-3298006,-8388608,1404689635.381,4
162161,-3874656,-3221160,-2877816,-2347171,-3081364,-3297158,-8388608,1404689635.381,4
162028,-3874603,-3221365,-2878324,-2347014,-3083172,-3298221,-8388608,1404689635.397,4
162271,-3874061,-3220806,-2876862,-2346411,-3081775,-3297052,-8388608,1404689635.397,4
162636,-3873802,-3221049,-2877399,-2346764,-3081881,-3297495,-8388608,1404689635.412,4
162308,-3874008,-3220696,-2876421,-2346024,-3081776,-3297032,-8388608,1404689635.412,4
162385,-3874261,-3221348,-2877380,-2347135,-3081799,-3297677,-8388608,1404689635.428,4
162252,-3874454,-3220939,-2876479,-2346476,-3081997,-3297009,-8388608,1404689635.428,4
162426,-3873869,-3221187,-2877158,-2347139,-3081236,-3296951,-8388608,1404689635.444,4
162194,-3874300,-3221415,-2877897,-2347262,-3082430,-3297659,-262144,1404689635.444,4
161955,-3874086,-3221174,-2876908,-2346951,-3081033,-3296571,-8388608,1404689635.459,4
162236,-3874487,-3221424,-2878459,-2347521,-3082426,-3297687,-8388608,1404689635.459,4
162300,-3874447,-3220803,-2877197,-2346866,-3081269,-3296550,-8388608,1404689635.475,4
162214,-3875257,-3221424,-2879086,-2347694,-3082680,-3297992,-8388608,1404689635.475,4
162647,-3874107,-3220564,-2877170,-2346336,-3081341,-3296511,-8388608,1404689635.475,4
162824,-3873945,-3220932,-2878103,-2346794,-3081980,-3297527,-8388608,1404689635.49,4
162833,-3873775,-3220609,-2877532,-2346206,-3082319,-3297458,-8388608,1404689635.49,4
162796,-3872937,-3220403,-2876157,-2346028,-3080589,-3296347,-8388608,1404689635.506,4
162995,-3873119,-3220328,-2876449,-2345812,-3082362,-3297330,-8388608,1404689635.506,4
162894,-3873151,-3220492,-2875286,-2345942,-3080780,-3296316,-8388608,1404689635.522,4
162762,-3873857,-3220430,-2876686,-2346320,-3082671,-3297421,-8388608,1404689635.522,4
162765,-3873490,-3220302,-2875535,-2346146,-3080704,-3295993,-8388608,1404689635.537,4
162717,-3873975,-3220856,-2877597,-2346989,-3082459,-3297381,-8388608,1404689635.537,4
162874,-3873619,-3220444,-2876661,-2346236,-3081944,-3296611,-8388608,1404689635.553,4
163198,-3873607,-3220796,-2877151,-2346754,-3080992,-3296441,-8388608,1404689635.553,4
162800,-3874206,-3220903,-2877579,-2346520,-3082506,-3297228,-8388608,1404689635.568,4
163325,-3873762,-3220647,-2877132,-2346622,-3081046,-3296394,-8388608,1404689635.568,4
163073,-3874306,-3220865,-2877757,-2346789,-3082871,-3297355,-8388608,1404689635.584,4
163173,-3873979,-3220584,-2877029,-2346644,-3081235,-3296496,-8388608,1404689635.584,4
163017,-3874127,-3220991,-4194304,163061,-3873986,-3220829,-2877651,1404689635.6,4
163194,-3873351,-3220330,-2876291,-2345803,-3081756,-3296222,-8388608,1404689635.6,4
163433,-3873411,-3220650,-2877032,-2346561,-3082172,-3297240,-8388608,1404689635.6,4
163581,-3872790,-3219749,-2875190,-2345337,-3081489,-3296011,-8388608,1404689635.615,4
163603,-3873133,-3220390,-2875735,-2346289,-3081507,-3296388,-8388608,1404689635.631,4
163278,-3873064,-3219731,-2874557,-2345440,-3081854,-3295794,-8388608,1404689635.631,4
163136,-3873716,-3220333,-2875535,-2346656,-3081358,-3296023,-8388608,1404689635.631,4
163128,-3873916,-3220417,-2876329,-2346776,-3082606,-3296645,-8388608,1404689635.646,4
163107,-3873327,-3220304,-2875402,-2346274,-3081070,-3295423,-8388608,1404689635.646,4
163038,-3874105,-3221199,-2877762,-2347281,-3082840,-3297117,-8388608,1404689635.662,4
162929,-3874336,-3221286,-2877131,-2346927,-3081926,-3296447,-8388608,1404689635.662,4
163233,-3874287,-3221115,-2878377,-2347300,-3082987,-3297586,-8388608,1404689635.678,4
163059,-3873926,-3220267,-2876961,-2346262,-3082064,-3296472,-8388608,1404689635.678,4
163075,-3873881,-3220536,-2877996,-2346749,-3082793,-3297407,-8388608,1404689635.693,4
162876,-3874156,-3220473,-2877935,-2346399,-3083346,-3297514,-8388608,1404689635.693,4
163159,-3873796,-3220511,-2876876,-2346212,-3081292,-3296337,-8388608,1404689635.709,4
163131,-3873896,-3220740,-2877597,-2346517,-3082809,-3297301,-8388608,1404689635.709,4
163212,-3872963,-3219812,-2875291,-2345857,-3080547,-3295252,-8388608,1404689635.724,4
163058,-3873433,-3219777,-2876062,-2346204,-3082496,-3296395,-8388608,1404689635.724,4
162756,-3872920,-3219179,-2873980,-2345597,-3080802,-3294669,-8388608,1404689635.74,4
162756,-3873153,-3219730,-2874824,-2346304,2,8126404,-1731634,1404689635.74,4
162823,-3873233,-3219717,-2874559,-2345973,-3082062,-3295335,-8388608,1404689635.74,4
162761,-3873463,-3220367,-2875233,-2346909,-3081217,-3295281,-8388608,1404689635.756,4
162608,-3873971,-3220402,-2876594,-2346747,-3083112,-3296256,-8388608,1404689635.756,4
162816,-3873829,-3220414,-2877011,-2346881,-3081938,-3295813,-8388608,1404689635.771,4
162655,-3874518,-3220649,-2878207,-2346824,-3083713,-3297051,-8388608,1404689635.771,4
162813,-3873953,-3220015,-2876911,-2346081,-3082137,-3295868,-8388608,1404689635.787,4
163064,-3874159,-3220347,-2878091,-2346756,-3082605,-3296744,-8388608,1404689635.787,4
163085,-3873866,-3219681,-2876529,-2345732,-3082289,-3295929,-8388608,1404689635.802,4
163136,-3873997,-3220165,-2877252,-2346494,-3082422,-3296392,-8388608,1404689635.802,4
163016,-3873610,-3219950,-2876051,-2345957,-3082645,-3295975,-8388608,1404689635.818,4
163193,-3873683,-3220306,-2876451,-2346800,-3082029,-3296074,-8388608,1404689635.818,4
163139,-3873244,-3219638,-2875214,-2345826,-3082444,-3295537,-8388608,1404689635.834,4
163242,-3872933,-3219461,-2874367,-2345720,-3081176,-3294670,-8388608,1404689635.834,4
162823,-3873688,-3220131,-2876075,-2346614,-3082801,-3296131,-8388608,1404689635.849,4
162982,-3872819,-3219236,-2873887,-2345648,-3081024,-3294299,-8388608,1404689635.849,4
162926,-3873417,-3220203,-2875939,-2346838,-3082816,-3295941,-8388608,1404689635.865,4
162974,-3873134,-3219877,-2875046,-2346227,-3081862,-3294752,-8388608,1404689635.865,4
162889,-3873669,-3220344,-2877191,-2346914,-3083262,-3296334,-8388608,1404689635.88,4
163008,2,8209860,-1766962,-2079788,1943772,3521232,-639795,1404689635.88,4
163176,-3873633,-3219544,-2876374,-2345925,-3082122,-3295342,-8388608,1404689635.88,4
163009,-3874067,-3219952,-2877599,-2346162,-3084334,-3296844,-8388608,1404689635.896,4
163266,-3873229,-3219504,-2875943,-2345782,-3081942,-3295262,-8388608,1404689635.896,4
163201,-3873911,-3220092,-2877214,-2346306,-3083856,-3296631,-8388608,1404689635.912,4
163407,-3873077,-3219397,-2875454,-2345524,-3081802,-3295154,-8388608,1404689635.912,4
163241,-3873458,-3219960,-2876505,-2346271,-3082543,-3296111,-8388608,1404689635.927,4
163086,-3873534,-3219563,-2875690,-2345504,-3083106,-3295926,-8388608,1404689635.927,4
163108,-3873481,-3219559,-2875362,-2346096,-3082122,-3295645,-8388608,1404689635.943,4
162764,-3873756,-3219372,-2874870,-2345749,-3083108,-3295739,-8388608,1404689635.943,4
162588,-3873831,-3219784,-2874835,-2346482,-3081731,-3295065,-8388608,1404689635.958,4
162433,-3874440,-3219935,-2875612,-2346475,-3083440,-3295825,-8388608,1404689635.958,4
162534,-3873604,-3219542,-2874604,-2244608,635,-5389084,-209186,1404689635.974,4
162691,-3873834,-3219976,-2876625,-2346829,-3082851,-3295835,-8388608,1404689635.974,4
162516,-3873722,-3219747,-2875952,-2346112,-3082432,-3295235,-8388608,1404689635.99,4
162712,-3873946,-3220419,-2877516,-2346886,-3082949,-3296456,-8388608,1404689635.99,4
162321,-3874149,-3220159,-2876682,-2346113,-3082730,-3296068,-8388608,1404689635.99,4
162577,-3874252,-3220427,-2877366,-2346777,-3082747,-3296520,-8388608,1404689636.005,4
162429,-3874661,-3220295,-2877494,-2346597,-3083627,-3296844,-8388608,1404689636.005,4
162695,-3873641,-3219578,-2875865,-2345743,-3081788,-3295289,-8388608,1404689636.021,4
162514,-3874359,-3220189,-2877262,-2346524,-3083521,-3296757,-8388608,1404689636.021,4
162469,-3873578,-3219461,-2874782,-2345718,-3081634,-3294881,-8388608,1404689636.036,4
162208,-3873852,-3219814,-2875664,-2346469,-3083191,-3296074,-8388608,1404689636.036,4
162323,-3873178,-3219003,-2873684,-2345711,-3081602,-3294216,-8388608,1404689636.052,4
162510,-3873539,-3219709,-2875604,-2346804,-3082929,-3295399,-8388608,1404689636.052,4
162524,-3873364,-3219486,-2875159,-2346225,-3083133,-3295149,-8388608,1404689636.068,4
162858,-3872866,-3219489,-2874762,-2346265,-3081664,-3294492,-8388608,1404689636.068,4
162445,-3873374,-3219966,-2876424,-2346495,-3083802,-3295936,-8388608,1404689636.083,4
162517,-3873181,-3219612,-2875729,-2346264,-3082238,-3295117,-8388608,1404689636.083,4
162581,-3874121,-3220103,-2877587,-2346656,-3084427,-3296768,-8388608,1404689636.099,4
162671,-3873641,-3219518,-2876260,-2346144,-3082386,-3295296,-8388608,1404689636.099,4
162519,-3874261,-3220279,-2877896,-2346777,-3084569,-3296946,-8388608,1404689636.114,4
162594,-3873857,-3219732,-2876521,-2345963,-3083687,-3295876,-8388608,1404689636.114,4
162758,-3873801,-3219567,-2876541,-2346234,-3083047,-3295676,-8388608,1404689636.13,4
162608,-3873861,-3219268,-2875852,-2345596,-3083790,-3295579,-8388608,1404689636.13,4
162461,-3873909,-3220039,-2876121,-2346604,-3083225,-3295793,-8388608,1404689636.146,4
161984,-3874082,-3220014,-2876011,-2346386,-3084401,-3296359,-8388608,1404689636.146,4
162359,-3873013,-3219656,-2874951,-2346322,-3082622,-3295015,-8388608,1404689636.146,4
162456,-3873315,-3219531,-2875346,-2346115,-3084129,-3295671,-8388608,1404689636.161,4
162600,-3873002,-3219296,-2874430,-2345784,-3082857,-3294699,-8388608,1404689636.161,4
162751,-3873422,-3220222,-2876220,-2346798,-3083821,-3295996,-8388608,1404689636.177,4
162694,-3873497,-3219790,-2875439,-2345967,-3083568,-3295357,-8388608,1404689636.177,4
162643,-3873877,-3220311,-2876864,-2346951,-3084479,-3296396,-8388608,1404689636.192,4
162289,-3874102,-3219616,-2875833,-2346172,-3084559,-3295728,-8388608,1404689636.192,4
162404,-3874170,-3220094,-2876632,-2346928,-3084466,-3296114,-8388608,1404689636.208,4
162208,-3874502,-3220026,-2877026,-2346786,-3085522,-3296667,-8388608,1404689636.208,4
162583,-3873444,-3219467,-2875273,-2345743,-3083540,-3295132,-8388608,1404689636.224,4
162691,-3874045,-3219779,-2876741,-2346383,-3085318,-3296568,-8388608,1404689636.224,4
162929,-3873076,-3218865,-2874482,-2345358,-3083486,-3294884,-8388608,1404689636.239,4
162830,-3873439,-3219754,-2876261,-2346442,-3085041,-3296311,-8388608,1404689636.239,4
162832,-3872936,-3219431,-2874829,-2345878,-3083657,-3294954,-8388608,1404689636.255,4
162915,-3873426,-3219836,-2876440,-2346712,-3084680,-3296060,-8388608,1404689636.255,4
162756,-3873677,-3219636,-2876056,-2346369,-3085030,-3295834,-8388608,1404689636.27,4
162587,-3873921,-3220136,-2876067,-2346955,-3083713,-3295332,-8388608,1404689636.27,4
162269,-3874389,-3220402,-2877492,-2347093,-3085845,-3296743,-8388608,1404689636.286,4
162425,-3873836,-3220067,-2876487,-2346786,-3084094,-3295517,-8388608,1404689636.286,4
162424,-3874613,-3220179,-2877626,-2346975,-3086044,-3296841,-8388608,1404689636.302,4
162502,-3873844,-3219643,-2876082,-2346417,-3083747,-3295269,-8388608,1404689636.302,4
162543,-3874337,-3220319,-2877595,-2347018,-3085522,-3296692,-8388608,1404689636.302,4
162574,-3873962,-3220153,-2876586,-2346584,-3084912,-3295989,-8388608,1404689636.317,4
162661,-3873425,-3220479,-2876737,-2347125,-3084074,-3295927,-8388608,1404689636.317,4
162603,-3873352,-3220041,-2876004,-2346316,-3085131,-3296112,-8388608,1404689636.333,4
162595,-3873602,-3220323,-2876004,-2347007,-3084192,-3295808,-8388608,1404689636.333,4
162420,-3873882,-3220104,-2876112,-2346631,-3085279,-3296004,-8388608,1404689636.348,4
162537,-3873339,-3220159,-2875774,-2346846,-3083631,-3295041,-8388608,1404689636.348,4
162553,-3873765,-3219797,-2876478,-2346597,-3085239,-3295816,-8388608,1404689636.364,4
162523,-3873493,-3219531,-2875546,-2346287,-3083934,-3294892,-8388608,1404689636.364,4
162615,-3873726,-3220235,-2877023,-2347246,-3084759,-3296015,-8388608,1404689636.38,4
162593,-3873712,-3220083,-2876068,-2346584,-3084404,-3295297,-8388608,1404689636.38,4
162849,-3873627,-3220542,-2877210,-2347298,-3084599,-3296186,-8388608,1404689636.395,4
162917,-3873639,-3219931,-2876300,-2346396,-3084622,-3295717,-8388608,1404689636.395,4
162720,-3873672,-3220428,-2877285,-2347199,-3084465,-3296331,-8388608,1404689636.411,4
162643,-3873712,-3220275,-2877544,-2346941,-3085607,-3296804,-8388608,1404689636.411,4
162857,-3872926,-3219437,-2875287,-2345927,-3083408,-3294871,-8388608,1404689636.426,4
163087,-3873651,-3220017,-2876765,-2346786,-3085103,-3296254,-8388608,1404689636.426,4
163171,-3873209,-3219279,-2874625,-2345845,-3083479,-3294545,-8388608,1404689636.442,4
163167,-3873676,-3219905,-2876288,-2346699,-3085020,-3295917,-8388608,1404689636.442,4
163023,-3873392,-3219457,-2875117,-2345967,-3083895,-3294751,-8388608,1404689636.442,4
163112,-3873776,-3219921,-2877123,-2346886,-3084952,-3296043,-8388608,1404689636.458,4
163118,-3873840,-3219482,-2876698,-2346386,-3085181,-3295735,-8388608,1404689636.458,4
163169,-3873499,-3219464,-2876061,-2346587,-3083532,-3294727,-8388608,1404689636.473,4
163178,-3873744,-3219634,-2877202,-2346647,-3085357,-3295840,-8388608,1404689636.473,4
163273,-3873023,-3219568,-2876132,-2346387,-3083603,-3294699,-8388608,1404689636.489,4
163101,-3873426,-3220132,-2877361,-2346652,-3085272,-3296079,-8388608,1404689636.489,4
163156,-3872677,-3219036,-2875407,-2345837,-3083672,-3294694,-8388608,1404689636.504,4
163080,-3873134,-3219244,-2876511,-2346137,-3085653,-3295945,-8388608,1404689636.504,4
163047,-3872898,-3218769,-2875376,-2345503,-3084984,-3295082,-8388608,1404689636.52,4
163269,-3873117,-3219251,-2875717,-2346286,-3084187,-3294998,-8388608,1404689636.52,4
163236,-3873076,-3219146,-2875521,-2345517,-3085281,-3295369,-8388608,1404689636.536,4
163130,-3872854,-3219366,-2875386,-2345924,-3084177,-3294856,-8388608,1404689636.536,4
162909,-3873452,-3219237,-2875684,-2345793,-3085604,-3295517,-8388608,1404689636.551,4
163088,-3872857,-3219410,-2875119,-2346107,-3084042,-3294613,-8388608,1404689636.551,4
163166,-3873049,-3219507,-2875942,-2346101,-3085562,-3295461,-8388608,1404689636.567,4
163268,-3872796,-3219351,-2875087,-2345830,-3084304,-3294456,-8388608,1404689636.567,4
163263,-3873404,-3219807,-2876944,-2346942,-3084940,-3295764,-8388608,1404689636.567,4
162847,-3873479,-3219734,-2876249,-2346331,-3084915,-3295309,-8388608,1404689636.582,4
162944,-3873110,-3219886,-2876954,-2346901,-3085039,-3295753,-8388608,1404689636.582,4
162834,-3872796,-3219307,-2875526,-2345951,-3085411,-3295127,-8388608,1404689636.598,4
162834,-3873079,-3219802,-2876120,-2346944,-3085036,-3295394,-8388608,1404689636.598,4
162834,-3873296,-3219746,-2876345,-2346756,-3086119,-3295852,-8388608,1404689636.614,4
163007,-3872632,-3219037,-2874281,-2345689,-3084151,-3294189,-8388608,1404689636.614,4
163281,-3872594,-3219387,-2875667,-2346085,-3085802,-3295604,-8388608,1404689636.629,4
163328,-3872278,-3218630,-2873875,-2345279,-3084357,-3294062,-8388608,1404689636.629,4
163038,-3873217,-3219427,-2875859,-2346612,-3085874,-3295620,-8388608,1404689636.645,4
163215,-3872655,-3218928,-2874412,-2345701,-3084550,-3294062,-8388608,1404689636.645,4
163298,-3872770,-3219967,-2876449,-2346879,-3085569,-3295285,-8388608,1404689636.66,4
163177,-3872739,-3219634,-2876227,-2346374,-3085878,-3295160,-8388608,1404689636.66,4
163025,-3872565,-3219347,-2875585,-2346304,-3084074,-3294162,-8388608,1404689636.676,4
163081,-3873623,-3219488,-2877047,-2346451,-3086253,-3295616,-8388608,1404689636.676,4
163271,-3873276,-3219401,-2876079,-2346238,-3084518,-3294562,-8388608,1404689636.692,4
163276,-3873936,-3220080,-2877649,-2346789,-3086214,-3296078,-8388608,1404689636.692,4
163360,-3873414,-3219919,-2876034,-2346339,-3084401,-3294754,-8388608,1404689636.707,4
163368,-3873556,-3219744,-2877197,-2346561,-3086311,-3296176,-8388608,1404689636.707,4
163339,-3873345,-3219192,-2876074,-2345791,-3085802,-3295295,-8388608,1404689636.707,4
163672,-3872917,-3219177,-2875751,-2346065,-3084741,-3294780,-8388608,1404689636.723,4
163481,-3872910,-3219146,-2875445,-2345702,-3085926,-3295112,-8388608,1404689636.723,4
163621,-3872191,-3219287,-2874674,-2346005,-3084456,-3294382,-8388608,1404689636.738,4
163497,-3872304,-3219097,-2874691,-2345713,-3085976,-3294811,-8388608,1404689636.738,4
163439,-3872161,-3219114,-2874513,-2346094,-3084508,-3294007,-8388608,1404689636.754,4
163608,-3872847,-3219312,-2875742,-2346201,-3086273,-3295082,-8388608,1404689636.754,4
163927,-3872139,-3218969,-2874592,-2345587,-3084905,-3294002,-8388608,1404689636.77,4
163999,-3872524,-3219882,-2876234,-2346745,-3085338,-3294989,-8388608,1404689636.77,4
163881,-3872600,-3219216,-2875393,-2345952,-3085206,-3294434,-8388608,1404689636.785,0
163761,-3873012,-3219766,-2876556,-2346732,-3085575,-3295192,-8388608,1404689636.785,0
163466,-3873397,-3219437,-2876467,-2345985,-3086377,-3295383,-8388608,1404689636.801,0
163561,-3873414,-3219875,-2877097,-2346581,-3085457,-3295617,-8388608,1404689636.801,0
163625,-3873627,-3220060,-2877586,-2346644,-3086543,-3296314,-8388608,1404689636.816,0
163571,-3872600,-3219567,-2875797,-2345981,-3084792,-3294762,-8388608,1404689636.816,0
163542,-3873056,-3220200,-2877440,-2346957,-3086524,-3296156,-8388608,1404689636.832,0
163513,-3872410,-3219236,-2875321,-2345928,-3084782,-3294454,-8388608,1404689636.832,0
163699,-3872389,-3219563,-2876550,-2346672,-3086017,-3295384,-8388608,1404689636.848,0
163595,-3871979,-3219059,-2874937,-2345841,-3084992,-3294064,-8388608,1404689636.848,0
163934,-3872197,-3219470,-2876281,-2346712,-3085762,-3295021,-8388608,1404689636.863,0
164033,-3872229,-3219115,-2875904,-2346183,-3086257,-3294850,-8388608,1404689636.863,0
164226,-3871782,-3218947,-2874885,-2346084,-3084450,-3293627,-8388608,1404689636.863,0
163901,-3872534,-3219536,-2876566,-2346570,-3086676,-3295127,-8388608,1404689636.879,0
