@relation jim-filtered-data-weka.filters.unsupervised.attribute.Remove-R9

@attribute channel_0 numeric
@attribute channel_1 numeric
@attribute channel_2 numeric
@attribute channel_3 numeric
@attribute channel_4 numeric
@attribute channel_5 numeric
@attribute channel_6 numeric
@attribute channel_7 numeric
@attribute class {0,70}

@data
0.060319,0.23435,0.168734,0.048622,0.061406,0.093487,0.024332,0.163339,70
0.060956,0.23461,0.169352,0.049151,0.062384,0.094046,0.024817,0.163453,70
0.061501,0.235183,0.170053,0.049673,0.062971,0.094716,0.025438,0.163236,70
0.061127,0.235008,0.169651,0.049349,0.062376,0.094353,0.025114,0.163235,70
0.060411,0.234501,0.16885,0.048727,0.061486,0.093604,0.024407,0.163345,70
0.060801,0.234558,0.16922,0.049029,0.062097,0.093886,0.024674,0.163555,70
0.061507,0.235197,0.170087,0.04972,0.063007,0.094725,0.025415,0.163306,70
0.061134,0.234988,0.169742,0.049415,0.062473,0.094425,0.025164,0.163117,70
0.060422,0.234401,0.168934,0.048747,0.061584,0.093681,0.024445,0.163124,70
0.060446,0.23423,0.168938,0.048754,0.061833,0.09364,0.024383,0.163339,70
0.061425,0.235057,0.169983,0.04962,0.06301,0.094598,0.025271,0.1633,70
0.061292,0.235167,0.169914,0.049514,0.062568,0.094476,0.025296,0.163312,70
0.060603,0.234661,0.169097,0.048914,0.06174,0.09381,0.024626,0.163215,70
0.060358,0.234175,0.168816,0.048638,0.061565,0.093521,0.024344,0.163328,70
0.061355,0.23489,0.169868,0.049513,0.062893,0.094495,0.025223,0.163278,70
0.061296,0.235126,0.169881,0.049526,0.062653,0.094548,0.025308,0.163198,70
0.060784,0.234805,0.169231,0.049053,0.061923,0.093957,0.024735,0.163267,70
0.060304,0.234273,0.16871,0.048604,0.061419,0.093437,0.024279,0.163409,70
0.061243,0.234799,0.169721,0.049403,0.062759,0.094357,0.025093,0.163342,70
0.06131,0.235098,0.169963,0.049552,0.062771,0.094618,0.025377,0.163092,70
0.060845,0.234754,0.169386,0.049118,0.062107,0.094106,0.024855,0.163104,70
0.060363,0.234338,0.168708,0.04861,0.061356,0.093455,0.024326,0.163478,70
0.061185,0.234789,0.169557,0.049308,0.062554,0.094207,0.025023,0.16355,70
0.061469,0.235206,0.170087,0.04965,0.062877,0.0947,0.025445,0.163259,70
0.060985,0.234881,0.169657,0.049239,0.06227,0.094241,0.025007,0.163137,70
0.060242,0.234217,0.168751,0.04857,0.0614,0.093503,0.024285,0.163177,70
0.060881,0.234477,0.169333,0.049087,0.062315,0.094029,0.024746,0.163404,70
0.061464,0.235138,0.170025,0.049651,0.062964,0.094701,0.025401,0.163257,70
0.061079,0.235008,0.169558,0.049344,0.062394,0.094311,0.025124,0.163249,70
0.060357,0.234408,0.16884,0.048684,0.061474,0.093591,0.024345,0.163296,70
0.060686,0.234367,0.169152,0.048905,0.062041,0.093818,0.024567,0.163445,70
0.061518,0.235034,0.17011,0.049647,0.063025,0.094727,0.025465,0.163227,70
0.061215,0.235066,0.1698,0.049451,0.062512,0.09447,0.025221,0.163259,70
0.060486,0.234517,0.168986,0.048817,0.061623,0.093745,0.024491,0.163224,70
0.060541,0.234288,0.168971,0.048792,0.061801,0.093669,0.024446,0.163468,70
0.06149,0.235021,0.17005,0.049641,0.063,0.094643,0.025359,0.163326,70
0.061286,0.235059,0.169974,0.049511,0.062597,0.094519,0.025313,0.163197,70
0.060706,0.234691,0.169175,0.048997,0.061778,0.093891,0.024684,0.163281,70
0.060419,0.234308,0.168822,0.048716,0.06156,0.093545,0.024362,0.163477,70
0.061423,0.234998,0.1699,0.049591,0.06293,0.094519,0.025245,0.163446,70
0.061319,0.235119,0.169925,0.049578,0.062721,0.094592,0.025317,0.16322,70
0.060725,0.23469,0.169254,0.049063,0.061951,0.093999,0.024692,0.163138,70
0.060242,0.23421,0.168671,0.048612,0.061386,0.093435,0.0242,0.163341,70
0.0612,0.234795,0.169666,0.049422,0.062761,0.094326,0.025055,0.163383,70
0.061268,0.23502,0.169893,0.049546,0.062803,0.094581,0.025299,0.163109,70
0.060794,0.234664,0.16941,0.049112,0.062137,0.094121,0.02482,0.16305,70
0.060203,0.234203,0.168809,0.04858,0.061373,0.09347,0.024205,0.163323,70
0.061057,0.234686,0.169559,0.049273,0.062533,0.094184,0.024877,0.16352,70
0.061423,0.235196,0.170047,0.049668,0.062865,0.09473,0.025416,0.163254,70
0.061019,0.234926,0.169568,0.049283,0.062264,0.094277,0.025011,0.163203,70
0.06029,0.23431,0.168733,0.048623,0.061397,0.093496,0.02426,0.163323,70
0.060881,0.234523,0.169263,0.04908,0.062245,0.093929,0.024758,0.163518,70
0.061508,0.235149,0.170086,0.049678,0.062968,0.094692,0.025459,0.163275,70
0.061061,0.2349,0.169683,0.049333,0.062394,0.094351,0.025103,0.163125,70
0.060376,0.234386,0.168864,0.0487,0.061445,0.093602,0.02439,0.163226,70
0.060646,0.234306,0.169078,0.048869,0.061862,0.093732,0.024495,0.163434,70
0.061471,0.235078,0.170042,0.049654,0.062956,0.094644,0.025347,0.163315,70
0.061175,0.235063,0.169852,0.049461,0.062518,0.094417,0.025185,0.163249,70
0.060479,0.234484,0.168948,0.048814,0.061598,0.093679,0.024496,0.163182,70
0.060411,0.234219,0.168819,0.048708,0.061672,0.093548,0.024373,0.163355,70
0.061352,0.234994,0.169899,0.049588,0.062951,0.094549,0.025221,0.163249,70
0.061215,0.235043,0.169812,0.049489,0.062572,0.094503,0.02521,0.163165,70
0.060624,0.234649,0.169115,0.048944,0.061749,0.093862,0.024608,0.163222,70
0.060317,0.234245,0.168753,0.048632,0.061463,0.093473,0.024285,0.163433,70
0.06128,0.234867,0.169791,0.049497,0.06284,0.094441,0.0251,0.16333,70
0.06123,0.235014,0.169876,0.049532,0.062671,0.094568,0.025228,0.163106,70
0.060708,0.234673,0.169319,0.049056,0.061959,0.094014,0.024759,0.163107,70
0.060273,0.234171,0.168809,0.04856,0.061316,0.093399,0.024282,0.163354,70
0.06117,0.2347,0.169701,0.04933,0.062611,0.094241,0.025003,0.16336,70
0.061402,0.235126,0.169993,0.04961,0.062775,0.09466,0.025345,0.163247,70
0.060953,0.234778,0.169477,0.049181,0.062133,0.094166,0.024957,0.163208,70
0.060269,0.234153,0.168675,0.048551,0.061292,0.093415,0.024341,0.163298,70
0.06099,0.234605,0.169427,0.049185,0.062397,0.09406,0.024872,0.163436,70
0.061361,0.235078,0.170002,0.049581,0.062865,0.094632,0.025314,0.163165,70
0.060955,0.234784,0.169549,0.049211,0.062234,0.094231,0.024983,0.163101,70
0.060283,0.234279,0.168727,0.048586,0.061292,0.093463,0.024271,0.163319,70
0.060809,0.234438,0.16922,0.048992,0.062106,0.093865,0.024649,0.163472,70
0.061441,0.235031,0.169997,0.049606,0.062919,0.094633,0.025348,0.163207,70
0.061051,0.234856,0.169621,0.049301,0.062338,0.094306,0.025082,0.163138,70
0.060289,0.234283,0.168796,0.048633,0.06141,0.093543,0.024298,0.163153,70
0.060529,0.23422,0.168977,0.048785,0.061838,0.093657,0.024418,0.163361,70
0.06138,0.234946,0.17001,0.049575,0.062905,0.094581,0.025277,0.1632,70
0.061101,0.234923,0.169801,0.04938,0.062415,0.094366,0.025124,0.163117,70
0.060357,0.234342,0.168915,0.048721,0.061582,0.093658,0.024409,0.163026,70
0.060379,0.234152,0.168801,0.04864,0.061603,0.093502,0.024292,0.163379,70
0.061459,0.235013,0.169901,0.049576,0.062867,0.094514,0.025256,0.163422,70
0.061263,0.235018,0.169784,0.049479,0.062558,0.09446,0.025281,0.16319,70
0.060648,0.234545,0.169135,0.048941,0.061813,0.093843,0.02465,0.163166,70
0.060294,0.234226,0.168728,0.048621,0.061426,0.093406,0.024243,0.163443,70
0.061263,0.234872,0.16976,0.04948,0.062798,0.094364,0.025067,0.163362,70
0.06129,0.235088,0.169918,0.049566,0.062664,0.094556,0.02529,0.163182,70
0.060799,0.234668,0.169369,0.049086,0.061982,0.094036,0.024827,0.163143,70
0.060252,0.23417,0.168817,0.048576,0.061324,0.093415,0.024246,0.163401,70
0.061162,0.234707,0.169718,0.04935,0.062634,0.09424,0.02499,0.16345,70
0.061417,0.235121,0.169999,0.049637,0.062809,0.094653,0.025381,0.163265,70
0.060915,0.23476,0.16947,0.049199,0.062118,0.094165,0.024923,0.163165,70
0.060207,0.234143,0.168707,0.048558,0.061264,0.093416,0.024254,0.163262,70
0.060956,0.234517,0.169428,0.04918,0.0624,0.094051,0.024805,0.163416,70
0.061417,0.235086,0.170026,0.049671,0.062921,0.094667,0.02534,0.163236,70
0.060997,0.234829,0.169568,0.049306,0.062303,0.094258,0.025,0.163169,70
0.060265,0.234212,0.168738,0.048621,0.061382,0.093478,0.024341,0.163217,70
0.06072,0.234334,0.169191,0.048967,0.06214,0.093824,0.024599,0.163407,70
0.061442,0.235032,0.170024,0.049646,0.062954,0.094648,0.025312,0.163257,70
0.061133,0.234943,0.169749,0.049394,0.062424,0.094361,0.025123,0.163244,70
0.060406,0.234447,0.169017,0.048763,0.061485,0.093622,0.024439,0.163267,70
0.060552,0.234308,0.169009,0.048843,0.061851,0.09368,0.024489,0.163435,70
0.061459,0.235059,0.169961,0.04964,0.062966,0.094622,0.025297,0.163339,70
0.061108,0.234934,0.169737,0.049413,0.062498,0.094426,0.025127,0.163103,70
0.060463,0.234368,0.16901,0.048809,0.061613,0.093747,0.02448,0.163085,70
0.060383,0.23417,0.168845,0.048688,0.061601,0.093531,0.024318,0.163442,70
0.061369,0.234992,0.169895,0.049594,0.062924,0.094538,0.025186,0.163402,70
0.061178,0.235034,0.169796,0.049513,0.06261,0.094506,0.025203,0.16314,70
0.060652,0.234541,0.169199,0.048961,0.061834,0.093911,0.02467,0.163123,70
0.060305,0.234148,0.168772,0.048599,0.061435,0.093471,0.024305,0.163397,70
0.061262,0.234863,0.169832,0.049475,0.062776,0.094405,0.025101,0.163407,70
0.061279,0.235089,0.170004,0.04957,0.062698,0.094571,0.025293,0.163169,70
0.060791,0.234699,0.169295,0.049106,0.062015,0.094038,0.024828,0.16313,70
0.060246,0.234127,0.168663,0.048559,0.061317,0.093397,0.024271,0.163339,70
0.061142,0.234641,0.169592,0.049319,0.062578,0.094208,0.024967,0.16344,70
0.061451,0.235162,0.169996,0.049654,0.062815,0.094641,0.025403,0.163301,70
0.060973,0.234807,0.169482,0.049226,0.062181,0.094159,0.024959,0.163192,70
0.060223,0.234152,0.168704,0.048562,0.061323,0.093419,0.024205,0.163269,70
0.060862,0.234481,0.169343,0.049118,0.062344,0.093995,0.024667,0.163372,70
0.061422,0.23506,0.169994,0.049643,0.062927,0.094645,0.025309,0.163196,70
0.061063,0.234873,0.169635,0.049315,0.062312,0.094296,0.025079,0.163159,70
0.06032,0.234291,0.168793,0.048644,0.061388,0.093513,0.024318,0.163235,70
0.060712,0.234333,0.169172,0.048957,0.06207,0.093807,0.024584,0.163404,70
0.061401,0.23499,0.169994,0.049626,0.062955,0.094602,0.025306,0.163185,70
0.061095,0.23489,0.169668,0.049378,0.062416,0.094328,0.025055,0.163154,70
0.060456,0.234422,0.16894,0.048798,0.06154,0.093668,0.024425,0.163259,70
0.060625,0.234379,0.169033,0.048893,0.061857,0.09371,0.024525,0.163572,70
0.0615,0.235075,0.170029,0.049685,0.06299,0.094665,0.025385,0.163361,70
0.06122,0.235042,0.169859,0.049505,0.062553,0.094519,0.025214,0.163223,70
0.060536,0.234497,0.169134,0.048894,0.06172,0.093825,0.024537,0.163153,70
0.060358,0.234083,0.168991,0.048651,0.06161,0.093531,0.024347,0.163286,70
0.061457,0.234927,0.169989,0.049589,0.062908,0.094561,0.02529,0.163385,70
0.061348,0.235144,0.169904,0.049572,0.062654,0.094586,0.025301,0.163329,70
0.060739,0.234652,0.16923,0.049025,0.061893,0.093958,0.024681,0.163234,70
0.060293,0.234187,0.168733,0.048612,0.061417,0.093455,0.024236,0.163429,70
0.061257,0.234726,0.169746,0.049447,0.062763,0.094386,0.0251,0.16335,70
0.061403,0.235105,0.170001,0.049635,0.06273,0.094664,0.025379,0.163265,70
0.060864,0.23476,0.169362,0.049174,0.062071,0.094108,0.024819,0.163198,70
0.060269,0.234127,0.16869,0.048587,0.061334,0.093443,0.024285,0.163326,70
0.061133,0.234662,0.169629,0.049346,0.062603,0.094257,0.024942,0.163482,70
0.061363,0.235071,0.170019,0.049653,0.06287,0.094684,0.025314,0.163176,70
0.060942,0.234733,0.169527,0.049249,0.062229,0.094214,0.024969,0.163098,70
0.06024,0.234226,0.168845,0.048644,0.061342,0.093466,0.024237,0.163284,70
0.060958,0.234509,0.169421,0.049193,0.062311,0.094018,0.024786,0.163483,70
0.061552,0.235179,0.170058,0.049754,0.062926,0.094715,0.025428,0.163368,70
0.06113,0.234955,0.169648,0.049427,0.062327,0.09434,0.025073,0.163281,70
0.060332,0.234302,0.168786,0.048729,0.061395,0.093546,0.024276,0.163257,70
0.060723,0.234339,0.169157,0.048997,0.062021,0.093819,0.024562,0.163459,70
0.061539,0.235095,0.170081,0.049742,0.062968,0.094697,0.025413,0.163348,70
0.061144,0.234913,0.16972,0.04945,0.06245,0.094396,0.02512,0.163186,70
0.060414,0.234357,0.168915,0.048811,0.061535,0.093653,0.024393,0.163157,70
0.060515,0.234191,0.16898,0.048851,0.061762,0.093646,0.024416,0.163407,70
0.061441,0.235031,0.169987,0.049703,0.062959,0.09461,0.025305,0.163311,70
0.061193,0.235043,0.169824,0.049547,0.062576,0.094479,0.025174,0.163205,70
0.060581,0.234574,0.169092,0.048994,0.061736,0.093825,0.024491,0.163266,70
0.060394,0.234161,0.168875,0.048742,0.061554,0.093524,0.024326,0.163443,70
0.061377,0.234833,0.170037,0.049603,0.062887,0.094509,0.025234,0.163324,70
0.061328,0.235079,0.16996,0.049625,0.062664,0.094592,0.025309,0.163262,70
0.060719,0.234639,0.169253,0.04911,0.061934,0.093999,0.024686,0.163177,70
0.060265,0.234113,0.168697,0.048663,0.06143,0.093444,0.024238,0.163391,70
0.061234,0.23472,0.169726,0.049496,0.062771,0.094367,0.025036,0.163393,70
0.061346,0.235076,0.169957,0.049655,0.062737,0.094628,0.025269,0.163226,70
0.060819,0.234727,0.169363,0.049185,0.062063,0.094079,0.02475,0.163176,70
0.060179,0.234107,0.168682,0.048604,0.061316,0.093419,0.024142,0.163281,70
0.061123,0.234515,0.16956,0.049314,0.062511,0.09419,0.024916,0.163398,70
0.061494,0.235088,0.169987,0.049709,0.062843,0.09465,0.025429,0.163278,70
0.061021,0.234845,0.169531,0.049335,0.062215,0.094211,0.024984,0.163215,70
0.060264,0.234209,0.168749,0.048663,0.06133,0.093451,0.024238,0.163303,70
0.06088,0.234414,0.16942,0.049163,0.062251,0.093944,0.024696,0.163454,70
0.061456,0.235039,0.170075,0.049736,0.062916,0.094638,0.025338,0.163253,70
0.061056,0.234917,0.169583,0.049421,0.062343,0.094294,0.024994,0.163219,70
0.06032,0.234311,0.168772,0.048743,0.061436,0.093533,0.024307,0.163249,70
0.060657,0.234305,0.169093,0.04898,0.061979,0.093755,0.024521,0.163466,70
0.061487,0.235023,0.17,0.04972,0.062968,0.094642,0.025359,0.163321,70
0.061157,0.234894,0.169747,0.049461,0.062465,0.094408,0.02513,0.163206,70
0.060464,0.234391,0.168962,0.048834,0.061592,0.093698,0.024403,0.163223,70
0.060459,0.234157,0.168927,0.048787,0.061724,0.093601,0.024351,0.163405,70
0.061399,0.234944,0.169963,0.049632,0.062965,0.094578,0.025233,0.163321,70
0.061233,0.234954,0.169841,0.049502,0.062553,0.0945,0.025216,0.163184,70
0.060619,0.234471,0.169124,0.048935,0.061743,0.093837,0.024585,0.16316,70
0.060328,0.234042,0.168862,0.048642,0.061545,0.093469,0.024241,0.163378,70
0.061399,0.234921,0.169948,0.04959,0.062848,0.09448,0.025175,0.163478,70
0.061335,0.235125,0.169913,0.049603,0.062647,0.094591,0.025293,0.163278,70
0.060795,0.234657,0.16928,0.049096,0.061952,0.094016,0.024727,0.163233,70
0.060276,0.234099,0.168713,0.048609,0.061395,0.093438,0.02422,0.16339,70
0.061224,0.234688,0.169708,0.049433,0.062693,0.094339,0.025005,0.163399,70
0.061385,0.234989,0.169977,0.049625,0.062773,0.094641,0.025289,0.163198,70
0.060979,0.234734,0.169447,0.049221,0.062119,0.094149,0.024921,0.16325,70
0.060292,0.234171,0.168716,0.048614,0.061362,0.093449,0.024258,0.16339,70
0.061086,0.23456,0.169529,0.049272,0.062482,0.094145,0.02488,0.163482,70
0.061443,0.235105,0.170016,0.049687,0.062856,0.094662,0.025359,0.163318,70
0.060972,0.234784,0.169579,0.049286,0.062224,0.094237,0.024927,0.163193,70
0.060286,0.234189,0.168864,0.04865,0.061346,0.093484,0.024282,0.163283,70
0.060869,0.234395,0.169277,0.049105,0.062202,0.093929,0.024734,0.163484,70
0.06144,0.234988,0.170021,0.049676,0.062921,0.094699,0.025315,0.163237,70
0.061028,0.234754,0.169634,0.049336,0.062341,0.094347,0.024989,0.1631,70
0.060296,0.234145,0.168805,0.048659,0.061413,0.093571,0.024257,0.163135,70
0.060618,0.234167,0.169076,0.048865,0.06193,0.093739,0.024472,0.163398,70
0.061483,0.234958,0.170059,0.049662,0.062993,0.094671,0.025337,0.163266,70
0.061173,0.234842,0.16979,0.04942,0.062501,0.094435,0.025148,0.163121,70
0.060525,0.234382,0.169013,0.048827,0.061607,0.093722,0.024459,0.163237,70
0.060507,0.234131,0.168934,0.048759,0.06167,0.093593,0.024361,0.163504,70
0.061406,0.234786,0.169922,0.049577,0.062924,0.094541,0.025219,0.163288,70
0.061282,0.234996,0.169912,0.049546,0.062595,0.094514,0.02524,0.163284,70
0.060666,0.234571,0.169277,0.049005,0.06179,0.093873,0.024577,0.163298,70
0.060357,0.234082,0.16881,0.048662,0.061498,0.093498,0.024268,0.16346,70
0.061407,0.234856,0.169901,0.049573,0.062839,0.094505,0.025211,0.163461,70
0.061324,0.235019,0.169968,0.04959,0.062678,0.09459,0.02533,0.163225,70
0.060749,0.234583,0.169311,0.049085,0.06193,0.094013,0.024722,0.163161,70
0.060146,0.233986,0.168683,0.048556,0.06133,0.093399,0.024118,0.163246,70
0.061165,0.234536,0.169649,0.049354,0.062663,0.094271,0.024963,0.163339,70
0.061413,0.234995,0.170001,0.049632,0.062784,0.094629,0.025372,0.163254,70
0.060938,0.234701,0.169463,0.049225,0.062117,0.094144,0.024863,0.163227,70
0.060267,0.234128,0.168713,0.048616,0.061287,0.093421,0.024219,0.163387,70
0.061014,0.2345,0.169483,0.049243,0.062394,0.094083,0.024805,0.163492,70
0.061416,0.234989,0.170023,0.049662,0.062806,0.094642,0.025321,0.163248,70
0.061038,0.234749,0.169591,0.049312,0.062243,0.094254,0.024984,0.16323,70
0.060282,0.234156,0.168772,0.048649,0.061331,0.093496,0.024242,0.163306,70
0.060746,0.234244,0.169264,0.049013,0.062141,0.093871,0.024569,0.163411,70
0.061422,0.234909,0.170105,0.049645,0.062928,0.094639,0.025311,0.163217,70
0.061054,0.234723,0.169649,0.049333,0.062362,0.09434,0.025048,0.163131,70
0.060357,0.234231,0.16888,0.048695,0.061436,0.093619,0.02434,0.163229,70
0.060583,0.234149,0.169094,0.048828,0.061849,0.093736,0.024456,0.163421,70
0.061403,0.234793,0.170032,0.04961,0.06293,0.094652,0.025286,0.163193,70
0.061133,0.234782,0.169769,0.0494,0.062461,0.094439,0.02511,0.163171,70
0.060462,0.234333,0.168997,0.048817,0.06158,0.093745,0.024408,0.163203,70
0.060402,0.234118,0.16889,0.04872,0.061617,0.093578,0.024306,0.163468,0
0.061364,0.234842,0.16995,0.049581,0.062907,0.094567,0.025202,0.163337,0
0.061147,0.23481,0.169812,0.04944,0.062535,0.094479,0.025182,0.163054,0
0.060607,0.234375,0.169142,0.04891,0.061744,0.093846,0.024573,0.163126,0
0.060307,0.234073,0.16887,0.048611,0.061415,0.093449,0.024224,0.163479,0
0.0613,0.234719,0.169853,0.049465,0.062783,0.094401,0.025094,0.163395,0
0.061279,0.234912,0.169895,0.049519,0.062625,0.094576,0.025232,0.163182,0
0.060704,0.234509,0.169226,0.049019,0.061932,0.093966,0.024664,0.163111,0
0.060158,0.233914,0.168629,0.048491,0.061298,0.093348,0.024122,0.16327,0
0.061033,0.234414,0.169591,0.049251,0.062587,0.094199,0.024849,0.163274,0
0.06132,0.234919,0.169937,0.049545,0.06273,0.094565,0.025226,0.163213,0
0.060897,0.234683,0.169447,0.04918,0.062101,0.094099,0.024831,0.163229,0
0.06021,0.234067,0.168693,0.048547,0.061255,0.093374,0.024179,0.163338,0
0.060934,0.234412,0.169401,0.049161,0.062311,0.093999,0.024719,0.163462,0
0.0614,0.235,0.17004,0.049633,0.062822,0.094592,0.02528,0.163272,0
0.060931,0.23468,0.169624,0.049235,0.062217,0.094148,0.024917,0.163113,0
0.060194,0.234086,0.168703,0.048592,0.061288,0.093402,0.024195,0.163183,0
0.060632,0.234199,0.169115,0.048959,0.062034,0.093749,0.024482,0.163367,0
0.061314,0.234869,0.169929,0.049617,0.062855,0.094541,0.025188,0.163161,0
0.061023,0.23474,0.169609,0.049351,0.062317,0.094254,0.024977,0.163112,0
0.06026,0.234118,0.168775,0.048664,0.061424,0.093495,0.024261,0.16306,0
0.060448,0.233995,0.168941,0.048762,0.061748,0.093572,0.024329,0.163286,0
0.061387,0.234826,0.16994,0.049586,0.062867,0.094528,0.025224,0.163263,0
0.061106,0.234832,0.169653,0.04939,0.062382,0.094321,0.025095,0.163152,0
0.060367,0.234256,0.168904,0.048789,0.061547,0.093625,0.024357,0.163037,0
0.060379,0.234042,0.168795,0.048697,0.061493,0.093452,0.024213,0.163444,0
0.061394,0.234808,0.169881,0.049593,0.062811,0.094468,0.025149,0.163383,0
0.06124,0.234895,0.169783,0.049513,0.062495,0.094422,0.025192,0.163218,0
0.060582,0.234385,0.169144,0.048941,0.061728,0.093766,0.024525,0.163107,0
0.060145,0.233849,0.168736,0.048536,0.061323,0.093317,0.024091,0.163241,0
0.061153,0.234607,0.169703,0.049426,0.062676,0.094299,0.024966,0.163283,0
0.061263,0.234952,0.169844,0.049552,0.062573,0.094492,0.025155,0.163227,0
0.060687,0.234504,0.169208,0.049047,0.061892,0.093933,0.024573,0.163131,0
0.0601,0.233922,0.168563,0.048493,0.061223,0.093303,0.024042,0.163259,0
0.061005,0.234405,0.169475,0.049245,0.062492,0.094112,0.024785,0.163291,0
0.061287,0.234856,0.169904,0.049563,0.062701,0.094548,0.025225,0.163132,0
0.060846,0.234602,0.169392,0.049182,0.06206,0.094087,0.024791,0.163144,0
0.060146,0.234025,0.168627,0.048538,0.061221,0.093346,0.024121,0.163269,0
0.060837,0.234314,0.169332,0.049106,0.062258,0.093934,0.024642,0.163397,0
0.061354,0.234886,0.169947,0.049601,0.062826,0.094561,0.025269,0.163197,0
0.060938,0.234633,0.169573,0.04925,0.062238,0.094183,0.024913,0.163112,0
0.060179,0.234008,0.168826,0.048571,0.061309,0.093396,0.024162,0.163142,0
0.060671,0.234155,0.169129,0.048942,0.061998,0.093749,0.024475,0.163407,0
0.061408,0.234878,0.169991,0.049644,0.062874,0.094618,0.025247,0.163242,0
0.061036,0.234715,0.169649,0.049361,0.062354,0.094319,0.024973,0.163131,0
0.060331,0.234138,0.168879,0.048721,0.061469,0.093584,0.024323,0.163143,0
0.060463,0.234108,0.168977,0.048822,0.061742,0.093607,0.024373,0.163406,0
0.061402,0.234881,0.169967,0.04966,0.062899,0.094575,0.025219,0.1633,0
0.061153,0.234837,0.169772,0.049478,0.062469,0.094433,0.02515,0.163153,0
0.06056,0.23437,0.169053,0.048912,0.061653,0.093772,0.024531,0.163211,0
0.060372,0.234019,0.16883,0.048702,0.061549,0.093514,0.024286,0.163436,0
0.061336,0.234699,0.169901,0.049574,0.062848,0.094508,0.025183,0.163291,0
0.061174,0.234768,0.169867,0.049498,0.062556,0.094483,0.025222,0.163055,0
0.060658,0.234476,0.169301,0.049022,0.061821,0.093872,0.024611,0.163206,0
0.06023,0.23396,0.168666,0.048594,0.061353,0.093358,0.024173,0.163383,0
0.0612,0.234604,0.169692,0.049456,0.062689,0.094321,0.024982,0.163377,0
0.061288,0.234934,0.169899,0.049603,0.062647,0.094528,0.025219,0.163224,0
0.0608,0.234531,0.169347,0.049135,0.062005,0.094003,0.024766,0.163126,0
0.060174,0.233932,0.16867,0.048563,0.061275,0.093339,0.024156,0.163302,0
0.061073,0.234496,0.169548,0.049311,0.062493,0.094115,0.024869,0.163471,0
0.061386,0.234937,0.169985,0.049643,0.062764,0.094567,0.025324,0.16325,0
